scenario_id,ae,profile,profile_ru,curvature_radius_m,curvature_class,lateral_length_m,tubing_shoe_from_heel_m,shoe_fraction,q_std_m3_day,q_std_th_m3_day,p_heel_mpa,p_avg_lateral_mpa,p_toe_mpa,delta_p_wellbore_kpa,a_coeff,b_coeff,iterations,q_vertical_ref_m3_day,gain_vs_vertical_pct
803,0.1,ascending,восходящий,120.0,средний,1500.0,800.0,0.5333333333333333,136068.47554649672,136.06847554649673,7.5,7.474069683523099,7.448139367046198,-51.860632953802,497879857886.7194,13478123208868.98,4,34749.58533414408,291.5686309292422
804,0.1,ascending,восходящий,120.0,средний,1500.0,900.0,0.6,136127.0542834349,136.12705428343492,7.5,7.47232952020676,7.444659040413519,-55.34095958648101,497851803855.0858,13478279744547.629,5,34749.58533414408,291.7372048456643
805,0.1,ascending,восходящий,120.0,средний,1500.0,1000.0,0.6666666666666666,136185.7840401937,136.1857840401937,7.5,7.470586475600296,7.441172951200591,-58.82704879940842,497823659726.69354,13478436812447.154,5,34749.58533414408,291.9062133566841
806,0.1,ascending,восходящий,120.0,средний,1500.0,1100.0,0.7333333333333333,136244.49726403735,136.24449726403734,7.5,7.4688404763836225,7.437680952767247,-62.31904723275364,497795505721.6112,13478593965034.268,6,34749.58533414408,292.0751742904019
807,0.1,ascending,восходящий,120.0,средний,1500.0,1200.0,0.8,136303.37764735805,136.30337764735805,7.5,7.467091583298187,7.434183166596373,-65.81683340362638,497767253675.0059,13478751694610.562,6,34749.58533414408,292.2446162643263
808,0.1,ascending,восходящий,120.0,средний,1500.0,1300.0,0.8666666666666667,136362.34461358702,136.36234461358703,7.5,7.46533975704431,7.430679514088618,-69.32048591138125,497738942120.79614,13478909786297.316,6,34749.58533414408,292.41430740067204
809,0.1,ascending,восходящий,120.0,средний,1500.0,1400.0,0.9333333333333333,136421.33087387067,136.42133087387066,7.5,7.463584970160565,7.42716994032113,-72.8300596788694,497710603304.9449,13479068060175.527,7,34749.58533414408,292.58405406014
810,0.1,ascending,восходящий,120.0,средний,1500.0,1500.0,1.0,136480.46880330885,136.48046880330884,7.5,7.461827253574617,7.4236545071492355,-76.34549285076501,497682173539.2195,13479226872140.264,7,34749.58533414408,292.75423718281473
811,0.2,flat,плоско-горизонтальный,8.0,малый,100.0,0.0,0.0,29982.2803999433,29.982280399943303,7.5,7.500165078644477,7.500330157288954,0.33015728895433794,670602748995.49,280389993546009.8,1,34749.58533414408,-13.71902682682243
812,0.2,flat,плоско-горизонтальный,8.0,малый,100.0,100.0,1.0,29982.92925548711,29.98292925548711,7.5,7.5000660538836215,7.500132107767242,0.1321077672422308,670600847711.9058,280390157242654.06,1,34749.58533414408,-13.717159594343054
813,0.2,flat,плоско-горизонтальный,8.0,малый,200.0,0.0,0.0,47656.866487810956,47.65686648781096,7.5,7.500790132591206,7.501580265182412,1.5802651824108942,541142906054.223,110726579376474.86,3,34749.58533414408,37.143698347918125
814,0.2,flat,плоско-горизонтальный,8.0,малый,200.0,100.0,0.5,47659.670916569434,47.65967091656943,7.5,7.500553974501331,7.501107949002662,1.1079490026627077,541138740523.07104,110726754881719.39,2,34749.58533414408,37.151768742806325
815,0.2,flat,плоско-горизонтальный,8.0,малый,200.0,200.0,1.0,47662.940277973794,47.662940277973796,7.5,7.500317769791411,7.500635539582824,0.6355395828236926,541133883952.6664,110726959508022.39,1,34749.58533414408,37.16117708933168
816,0.2,flat,плоско-горизонтальный,8.0,малый,300.0,0.0,0.0,62203.832653222016,62.203832653222015,7.5,7.501967362721008,7.503934725442017,3.934725442016387,481136013629.5918,64861995437866.72,4,34749.58533414408,79.00597102119107
817,0.2,flat,плоско-горизонтальный,8.0,малый,300.0,100.0,0.3333333333333333,62209.91156760987,62.20991156760987,7.5,7.501576145534565,7.50315229106913,3.152291069129912,481129872626.7599,64862165892859.6,4,34749.58533414408,79.02346450875186
818,0.2,flat,плоско-горизонтальный,8.0,малый,300.0,200.0,0.6666666666666666,62215.990734724655,62.215990734724656,7.5,7.5011847826814035,7.502369565362807,2.3695653628073456,481123730485.2497,64862336386706.52,3,34749.58533414408,79.04095872359306
819,0.2,flat,плоско-горизонтальный,8.0,малый,300.0,300.0,1.0,62222.07389175339,62.22207389175339,7.5,7.500793274223878,7.501586548447756,1.5865484477560408,481117583428.09515,64862507024259.66,3,34749.58533414408,79.05846442033805
820,0.2,flat,плоско-горизонтальный,8.0,малый,400.0,0.0,0.0,74935.48463659009,74.93548463659009,7.5,7.503746221539901,7.507492443079801,7.492443079801733,444653700268.41223,44601356151437.055,5,34749.58533414408,115.64425565377996
821,0.2,flat,плоско-горизонтальный,8.0,малый,400.0,100.0,0.25,74945.9453989243,74.94594539892431,7.5,7.503188465160555,7.50637693032111,6.376930321109946,444645607869.7158,44601523261163.77,5,34749.58533414408,115.67435892618919
822,0.2,flat,плоско-горизонтальный,8.0,малый,400.0,200.0,0.5,74956.40643577046,74.95640643577046,7.5,7.502630410427685,7.50526082085537,5.260820855370103,444637513597.94293,44601690419703.336,4,34749.58533414408,115.70446298857027
823,0.2,flat,плоско-горизонтальный,8.0,малый,400.0,300.0,0.75,74966.87815402681,74.96687815402682,7.5,7.502072057823697,7.504144115647393,4.144115647392863,444629409397.72577,44601857793433.55,4,34749.58533414408,115.7345977891892
824,0.2,flat,плоско-горизонтальный,8.0,малый,400.0,400.0,1.0,74977.35413665732,74.97735413665733,7.5,7.501513406583328,7.503026813166657,3.026813166656226,444621300231.35345,44602025279898.23,4,34749.58533414408,115.76474486153488
825,0.2,flat,плоско-горизонтальный,8.0,малый,500.0,0.0,0.0,86424.7338989359,86.4247338989359,7.5,7.506159598703046,7.512319197406092,12.319197406091599,419410474803.8686,33455879519870.6,6,34749.58533414408,148.70723799405198
826,0.2,flat,плоско-горизонтальный,8.0,малый,500.0,100.0,0.2,86440.59450983623,86.44059450983623,7.5,7.505427208515411,7.5108544170308225,10.854417030822297,419400461500.4569,33456043934412.574,5,34749.58533414408,148.7528805844536
827,0.2,flat,плоско-горизонтальный,8.0,малый,500.0,200.0,0.4,86456.47827890384,86.45647827890384,7.5,7.504694303337204,7.509388606674409,9.388606674408573,419390430872.86334,33456208646520.906,5,34749.58533414408,148.7985898178585
828,0.2,flat,плоско-горизонтальный,8.0,малый,500.0,300.0,0.6,86472.37139274227,86.47237139274226,7.5,7.503960880681046,7.507921761362089,7.921761362089783,419380391635.1658,33456373513154.242,5,34749.58533414408,148.84432594301106
829,0.2,flat,плоско-горизонтальный,8.0,малый,500.0,400.0,0.8,86488.27385994111,86.4882738599411,7.5,7.503226939954993,7.506453879909985,6.453879909985765,419370343776.35126,33456538534528.195,5,34749.58533414408,148.89008898462993
830,0.2,flat,плоско-горизонтальный,8.0,малый,500.0,500.0,1.0,86504.18111638523,86.50418111638523,7.5,7.502492480311759,7.50498496062352,4.984960623519596,419360290175.7961,33456703663382.39,4,34749.58533414408,148.935865808414
831,0.2,flat,плоско-горизонтальный,8.0,малый,600.0,0.0,0.0,96984.65016592707,96.98465016592708,7.5,7.509230762795928,7.518461525591856,18.46152559185569,400562428831.5156,26501373133276.12,6,34749.58533414408,179.0958488665255
832,0.2,flat,плоско-горизонтальный,8.0,малый,600.0,100.0,0.16666666666666666,97006.89603484215,97.00689603484216,7.5,7.508317857297751,7.516635714595502,16.63571459550252,400550505706.5287,26501535474809.176,6,34749.58533414408,179.15986651940153
833,0.2,flat,плоско-горизонтальный,8.0,малый,600.0,200.0,0.3333333333333333,97029.1589895752,97.0291589895752,7.5,7.507404145033805,7.51480829006761,14.808290067610592,400538569410.2203,26501698011805.062,6,34749.58533414408,179.2239333406858
834,0.2,flat,плоско-горизонтальный,8.0,малый,600.0,300.0,0.5,97051.43905323661,97.0514390532366,7.5,7.506489624810243,7.512979249620486,12.979249620485971,400526619919.4641,26501860744633.574,6,34749.58533414408,179.2880493968838
835,0.2,flat,плоско-горизонтальный,8.0,малый,600.0,400.0,0.6666666666666666,97073.72344522872,97.07372344522872,7.5,7.505574294009665,7.511148588019331,11.148588019330585,400514664081.59875,26502023580086.043,5,34749.58533414408,179.35217790885835
836,0.2,flat,плоско-горизонтальный,8.0,малый,600.0,500.0,0.8333333333333334,97096.04164074747,97.09604164074747,7.5,7.50465815486511,7.50931630973022,9.316309730220556,400502686071.003,26502186733762.75,5,34749.58533414408,179.4164036983293
837,0.2,flat,плоско-горизонтальный,8.0,малый,600.0,600.0,1.0,97118.3763360311,97.1183763360311,7.5,7.503741203973922,7.507482407947844,7.482407947843661,400490695159.32367,26502350079446.44,5,34749.58533414408,179.4806769697047
838,0.2,flat,плоско-горизонтальный,8.0,малый,700.0,0.0,0.0,106808.72375311369,106.8087237531137,7.5,7.512976321249453,7.525952642498908,25.95264249890745,385765786893.4804,21790698935017.92,7,34749.58533414408,207.36690157901276
839,0.2,flat,плоско-горизонтальный,8.0,малый,700.0,100.0,0.14285714285714285,106838.23972798427,106.83823972798427,7.5,7.5118786436912695,7.523757287382538,23.75728738253799,385751992785.959,21790859249954.33,7,34749.58533414408,207.4518406497578
840,0.2,flat,плоско-горизонтальный,8.0,малый,700.0,200.0,0.2857142857142857,106867.75748302268,106.86775748302269,7.5,7.5107797898665645,7.52155957973313,21.559579733129514,385738192266.68036,21791019658523.773,6,34749.58533414408,207.5367848433491
841,0.2,flat,плоско-горизонтальный,8.0,малый,700.0,300.0,0.42857142857142855,106897.33437104245,106.89733437104245,7.5,7.509679769255619,7.519359538511239,19.359538511238757,385724358501.5579,21791180472713.305,6,34749.58533414408,207.62189920582387
842,0.2,flat,плоско-горизонтальный,8.0,малый,700.0,400.0,0.5714285714285714,106926.93876204865,106.92693876204865,7.5,7.5085785729437,7.517157145887399,17.157145887398826,385710506257.5309,21791341520970.543,6,34749.58533414408,207.7070927145277
843,0.2,flat,плоско-горизонтальный,8.0,малый,700.0,500.0,0.7142857142857143,106956.5707011027,106.95657070110269,7.5,7.507476198824048,7.514952397648097,14.952397648097257,385696635495.3422,21791502803831.105,6,34749.58533414408,207.79236549913537
844,0.2,flat,плоско-горизонтальный,8.0,малый,700.0,600.0,0.8571428571428571,106986.23023336694,106.98623023336694,7.5,7.506372644784589,7.512745289569178,12.745289569179022,385682746175.6216,21791664321832.277,6,34749.58533414408,207.877717689612
845,0.2,flat,плоско-горизонтальный,8.0,малый,700.0,700.0,1.0,107015.90472146067,107.01590472146067,7.5,7.505267907496831,7.510535814993663,10.535814993662791,385668844201.68915,21791826006392.055,5,34749.58533414408,207.9631129189605
846,0.2,flat,плоско-горизонтальный,8.0,малый,800.0,0.0,0.0,116026.261806171,116.026261806171,7.5,7.5174077316106525,7.534815463221305,34.81546322130481,373730199747.08563,18410062280634.6,7,34749.58533414408,233.89250746588468
847,0.2,flat,плоско-горизонтальный,8.0,малый,800.0,100.0,0.125,116063.89394195635,116.06389394195635,7.5,7.51612233211289,7.532244664225781,32.24466422578162,373714566606.16833,18410220677743.457,7,34749.58533414408,234.0008026740821
848,0.2,flat,плоско-горизонтальный,8.0,малый,800.0,200.0,0.25,116101.5679589389,116.1015679589389,7.5,7.514835320171645,7.529670640343289,29.67064034328884,373698908646.0652,18410379348459.945,7,34749.58533414408,234.10921840514848
849,0.2,flat,плоско-горизонтальный,8.0,малый,800.0,300.0,0.375,116139.28394476062,116.13928394476062,7.5,7.513546692343958,7.527093384687916,27.093384687916657,373683225801.70917,18410538293551.62,7,34749.58533414408,234.217754911294
850,0.2,flat,плоско-горизонтальный,8.0,малый,800.0,400.0,0.5,116177.0419873316,116.17704198733159,7.5,7.512256445176018,7.524512890352035,24.51289035203463,373667518007.79407,18410697513789.027,7,34749.58533414408,234.32641244550024
851,0.2,flat,плоско-горизонтальный,8.0,малый,800.0,500.0,0.625,116214.81264877263,116.21481264877262,7.5,7.510964569799183,7.521929139598365,21.929139598364976,373651797490.7308,18410856885323.51,6,34749.58533414408,234.4351062934349
852,0.2,flat,плоско-горизонтальный,8.0,малый,800.0,600.0,0.75,116252.66156052622,116.25266156052622,7.5,7.5096710752306866,7.519342150461374,19.34215046137393,373636036903.177,18411016685512.43,6,34749.58533414408,234.54402532481225
853,0.2,flat,плоско-горизонтальный,8.0,малый,800.0,700.0,0.875,116290.55200869132,116.29055200869132,7.5,7.508375950505078,7.516751901010155,16.75190101015459,373620251493.52637,18411176759890.26,6,34749.58533414408,234.65306388685767
854,0.2,flat,плоско-горизонтальный,8.0,малый,800.0,800.0,1.0,116328.4840736069,116.3284840736069,7.5,7.507079192174287,7.514158384348574,14.158384348574534,373604441199.5743,18411337109196.992,6,34749.58533414408,234.76222221076526
855,0.2,flat,плоско-горизонтальный,8.0,малый,900.0,0.0,0.0,124728.70181977756,124.72870181977756,7.5,7.522532239592068,7.545064479184137,45.06447918413676,363678654245.9675,15877559108029.244,7,34749.58533414408,258.9357991481476
856,0.2,flat,плоско-горизонтальный,8.0,малый,900.0,100.0,0.1111111111111111,124775.23735946155,124.77523735946156,7.5,7.521057265736121,7.542114531472241,42.11453147224127,363661220041.4159,15877715610903.645,7,34749.58533414408,259.0697159682665
857,0.2,flat,плоско-горизонтальный,8.0,малый,900.0,200.0,0.2222222222222222,124821.8325775133,124.82183257751329,7.5,7.519580160551006,7.539160321102013,39.16032110201281,363643753974.59375,15877872424878.979,7,34749.58533414408,259.2038045267449
858,0.2,flat,плоско-горизонтальный,8.0,малый,900.0,300.0,0.3333333333333333,124868.48761787535,124.86848761787535,7.5,7.51810091879244,7.536201837584878,36.20183758487852,363626255949.3086,15878029550960.0,7,34749.58533414408,259.33806523781067
859,0.2,flat,плоско-горизонтальный,8.0,малый,900.0,400.0,0.4444444444444444,124915.20262499746,124.91520262499746,7.5,7.516619535197064,7.53323907039413,33.23907039412918,363608725868.9599,15878186990155.963,7,34749.58533414408,259.47249851715173
